id,source,target,length
2563,2639128073,2645712179,32.71449126311008
2564,2639128073,5831558870,432.2146804842247
2565,2639128073,5870080278,164.84323588054176
2566,2639128098,5870080338,25.04780787362989
2567,2639128098,5831558879,687.3348148023354
2568,2639128098,2650140268,623.2485896991057
2569,2639128113,2650140330,708.2149577843038
2570,2639128113,2639128125,620.0931132545572
2571,2639128113,7525397670,1345.8923343660279
2572,2639128113,2640101978,64.77983373593214
2573,2639128125,2639128127,156.1238685351545
2574,2639128125,2639128113,620.0931132545572
2575,2639128125,5870080295,1343.2588502140886
2576,2639128127,7525397680,141.85921533283297
2577,2639128127,2639128125,156.1238685351545
2578,2639128127,7527902531,716.8535344749579
2579,2639128188,8612236192,26.066529392900687
2580,2639128188,5870080670,604.735930719526
2581,2639128188,1712266593,341.40110227972633
2582,2639133711,7513097460,188.45471624000925
2583,2639133711,12699221107,429.6588119662719
2584,2639133711,12699168236,90.96902261826379
2585,2640101978,2648724790,801.7452994046433
2586,2640101978,2640101979,79.41112079406398
2587,2640101978,2639128113,64.77983373593216
2588,2640101979,12069487374,545.5771305409111
2589,2640101979,2640101978,79.41112079406396
2590,2640101979,7962723242,539.4176862248798
2591,2640101999,2640102006,200.32804090362342
2592,2640101999,5870272170,205.40094523661043
2593,2640101999,7962723237,759.7855764954596
2594,2640102006,2640101999,200.32804090362342
2595,2640102006,5870188226,367.6546391854926
2596,2640102006,2640102008,54.87499886274279
2597,2640102008,7518199174,294.63155005309653
2598,2640102008,5870256783,453.375200270505
2599,2640102008,2640102006,54.87499886274279
2600,2640102056,7962720679,778.240127918304
2601,2640102056,2640102294,398.8121872933219
2602,2640102056,2640102072,622.9091638361706
2603,2640102056,4520859750,985.4362804279002
2604,2640102072,5831488402,509.4299980651998
2605,2640102072,2640102056,622.9091638361706
2606,2640102072,5831642718,244.41313940927282
2607,2640102110,2640102158,16.630627132496745
2608,2640102110,2640102119,333.71740309771326
2609,2640102110,5831488402,623.841149068779
2610,2640102119,5831531747,71.15077928421536
2611,2640102119,2640102110,333.71740309771326
2612,2640102119,5831558132,340.8812120202235
2613,2640102152,5831642694,173.03795899671624
2614,2640102152,5831531747,952.8589786935913
2615,2640102152,7513865380,1516.968822027105
2616,2640102158,2640102110,16.630627132496745
2617,2640102158,2623913313,660.6038243244004
2618,2640102158,5831505024,228.39513994393639
2619,2640102192,2640102202,887.2478446073809
2620,2640102192,2623913185,529.6311454107855
2621,2640102192,7516694958,129.75631731035844
2622,2640102202,2640226537,503.8482448180588
2623,2640102202,2640102192,887.2478446073809
2624,2640102202,7838584211,242.88445346727676
2625,2640102287,2640102294,243.518672332617
2626,2640102287,6036456984,452.6262933864018
2627,2640102287,7962720703,147.54579728389643
2628,2640102294,2640102056,398.81218729332187
2629,2640102294,2640102287,243.518672332617
2630,2640102294,5831642741,669.4089362497365
2631,2640226519,5864862613,22.918455329565642
2632,2640226519,2623913338,396.9182967004664
2633,2640226519,9589017830,604.5878514359276
2634,2640226536,2640226537,150.90456588845
2635,2640226536,9588988204,669.873990275755
2636,2640226536,7838592345,346.0287827373595
2637,2640226537,2640226536,150.90456588845
2638,2640226537,7523002538,1191.1898714110935
2639,2640226537,2640102202,503.8482448180588
2640,2640226538,1994983670,14.156201677384637
2641,2640226538,2640226653,268.33872385917
2642,2640226538,2640226619,880.2564174044057
2643,2640226557,2640226562,197.05217511787137
2644,2640226557,7510004253,89.28872000866338
2645,2640226557,7517244613,284.13415486398253
2646,2640226562,5864851773,993.4528882210437
2647,2640226562,2640226557,197.05217511787134
2648,2640226562,7511040851,840.9584111104007
2649,2640226591,2640226618,1141.8473008543922
2650,2640226591,5864851773,288.8972054369311
2651,2640226591,2644392440,670.7331224859666
2652,2640226618,2644392496,297.4206011532091
2653,2640226618,2623913218,542.3743134265547
2654,2640226618,2640226591,1141.8473008543926
2655,2640226619,1994983614,69.21453513581461
2656,2640226619,11278766342,180.04872424751952
2657,2640226619,2640226538,880.2564174044059
2658,2640226653,11278766342,1057.502098774497
2659,2640226653,7510004253,438.5310657109801
2660,2640226653,2640226538,268.33872385916993
2661,2640226709,7634413292,307.19006277770177
2662,2640226709,2640226712,99.19178777733265
2663,2640226709,7511379343,223.44924574370043
2664,2640226712,2640226718,261.42664178979845
2665,2640226712,7515327776,212.28677688872602
2666,2640226712,2640226709,99.19178777733265
2667,2640226718,5871460522,42.77371727793226
2668,2640226718,2640226721,116.56697032509409
2669,2640226718,2640226712,261.42664178979845
2670,2640226721,2640226739,469.15633576704545
2671,2640226721,2640226718,116.56697032509409
2672,2640226721,5871457497,166.49508113975963
2673,2640226739,2640226744,251.2281038724185
2674,2640226739,2640226721,469.15633576704545
2675,2640226739,5871457497,473.67084240358935
2676,2640226744,5871459757,598.208289029806
2677,2640226744,5871461383,507.25063091331407
2678,2640226744,2640226739,251.22810387241844
2679,2640226756,2640226758,110.64192145252979
2680,2640226756,5871461383,184.3112780615462
2681,2640226756,10775332037,178.80531160520647
2682,2640226758,5234340585,9.705603591494722
2683,2640226758,10775332037,113.06071421689089
2684,2640226758,2640226756,110.64192145252979
2685,2640226770,12351188405,142.68297163293772
2686,2640226770,2640226772,185.20527678175955
2687,2640226770,5882204623,143.2300042969845
2688,2640226772,5870079994,403.3002711255973
2689,2640226772,5882204938,154.9875144923817
2690,2640226772,2640226770,185.20527678175955
2691,2640226778,5882205196,147.09877069587165
2692,2640226778,2640226782,201.59080666545873
2693,2640226778,5882204938,368.0779242157434
2694,2640226782,5870080064,508.5462751605853
2695,2640226782,5870080256,330.4480405004124
2696,2640226782,2640226778,201.59080666545876
2697,2640226795,5871459690,1401.615747760315
2698,2640226795,5871459690,150.4350790454268
2699,2640226795,7634413335,718.1315539521731
2700,2640226808,5870058866,336.6225967479448
2701,2640226808,2625241109,330.8182671973499
2702,2640226808,12062465528,934.3449081548679
2703,2640226825,12062465528,47.7281022288461
2704,2640226825,2638421300,449.8986343304634
2705,2640226825,12062465527,72.15640353139148
2706,2640226839,8601309345,264.4859893875969
2707,2640226839,990931935,355.5010928919748
2708,2640226839,8601306659,114.83532394886863
2709,2640226844,8946788485,19.412986398120122
2710,2640226844,2640226847,362.1224941144786
2711,2640226844,8567652744,136.51705072210814
2712,2640226847,2640226851,338.9197536925394
2713,2640226847,2640226851,404.26252634156367
2714,2640226847,2640226844,362.1224941144786
2715,2640226851,9588995359,158.83081848560226
2716,2640226851,2640226847,338.9197536925394
2717,2640226851,2640226847,404.26252634156367
2718,2640226857,9588995359,69.77068550411225
2719,2640226858,2638443449,14.597864218944018
2720,2640226858,7463132288,272.4948692489555
2721,2640226858,8269407594,126.2092262422636
2722,2640226885,2625625858,513.4216075421574
2723,2640226885,2625625644,454.06585656894623
2724,2640226885,11278766269,222.74475036807848
2725,2640237165,2628785165,21.81706600550447
2726,2640237165,2638944429,360.83487922956766
2727,2640237165,12069487281,109.42709248627322
2728,2640237165,2628785162,203.4427103732964
2729,2640237170,12069487281,27.93097580077752
2730,2640251326,6367702274,511.70011696248815
2731,2640251326,290208907,1344.0135035369078
2732,2640251326,5870058154,632.1016084725012
2733,2640251345,5870057475,415.42002569887063
2734,2640251345,5870058154,175.57098573414305
2735,2640251345,5870125633,212.78343114146298
2736,2640251368,5870057475,382.4884445013384
2737,2640251368,306423715,560.7871820175665
2738,2640251368,2638420941,97.43793124472268
2739,2640251420,8050393830,415.1547544204632
2740,2640264709,7469470960,139.19776342745217
2741,2640264709,2700418676,772.4972381517341
2742,2640264709,7500701217,290.1305649731442
2743,2640264717,7469470960,294.3648954826121
2744,2640264717,7469466626,1241.9575106062075
2745,2640264717,2640264718,622.8996929459713
2746,2640264718,2640264717,622.8996929459712
2747,2640264718,7548512944,281.04034617911805
2748,2640264718,7511817160,281.1567467068583
2749,2640264737,6763326193,617.1351097823339
2750,2640264737,5234250188,150.74664198077764
2751,2640264737,7512849737,115.51908470096035
2752,2640264737,5234271844,72.40833221726612
2753,2640264756,7700073822,230.96173696973182
2754,2640264756,6763326306,189.94629926233014
2755,2640264756,6763326167,144.08977605961047
2756,2640264763,12067421492,59.43241846329506
2757,2640264763,6754359469,95.27448691295238
2758,2640264763,12067421488,50.92192003735468
2759,2640264798,7463217258,783.2769505325167
2760,2640264798,7463666661,216.53219210509002
2761,2640264798,7868343658,227.44221369202745
2762,2640264798,7463684404,659.8306641501916
2763,2640264798,7911934654,165.10564955234835
2764,2640264809,7522131401,137.5158117298096
2765,2640264809,2640264819,596.6369878782366
2766,2640264809,8269121948,295.95054544670285
2767,2640264819,8269402312,533.4980604099393
2768,2640264819,7522131408,797.1337810969897
2769,2640264819,2640264809,596.6369878782365
2770,2640992047,5870568701,684.3827587626403
2771,2640992047,5869864357,408.1043916235725
2772,2640992047,5869864459,1136.3306354021563
2773,2640992059,1936245939,392.2140589084655
2774,2640992059,5870568701,328.6166302052617
2775,2640992059,5870568170,318.35764234714634
2776,2640992059,1936245945,112.16784146388828
2777,2640992064,5870330082,68.39996144254587
2778,2640992064,2005926719,196.54952721007467
2779,2640992064,5870329548,241.5369905596112
2780,2640992067,5870330082,31.550338679378484
2781,2640992067,5870269274,258.6286338500378
2782,2640992067,11299153142,72.19873968908841
2783,2640992071,5870272446,157.28869549900415
2784,2640992071,5870329783,96.27185662352929
2785,2640992071,11238057279,158.037708539142
2786,2640992075,5870272621,72.50912286473287
2787,2640992075,5870269270,290.18325151848995
2788,2640992075,5870272419,245.59420556279866
2789,2640992077,11370719668,578.5523300776415
2790,2640992077,5870272621,104.42453054052567
2791,2640992077,5870272662,889.3923589734127
2792,2640992084,5869864482,364.00261211228633
2793,2640992084,3905894657,26.36645961537065
2794,2640992084,9589021631,595.5126296279436
2795,2641011705,7444540704,274.95640209012754
2796,2641011705,2638943885,600.3423751376159
2797,2641011705,5232516621,96.9693241443707
2798,2641052673,2641052685,547.1014277811702
2799,2641052673,8013959021,131.48264722844826
2800,2641052673,5831565857,735.3763016503492
2801,2641052685,2641052690,227.59111650892726
2802,2641052685,2641052673,547.1014277811702
2803,2641052685,2641052850,422.73510463129986
2804,2641052690,5831563782,127.87318344908991
2805,2641052690,2641052685,227.59111650892729
2806,2641052690,5831565857,906.4579730419413
2807,2641052707,2641052721,429.1616891340855
2808,2641052707,5831563782,318.6673891977268
2809,2641052707,5831565808,236.1984016496364
2810,2641052721,5831643906,148.29260547432142
2811,2641052721,2641052707,429.1616891340856
2812,2641052721,5831643971,365.1517243645091
2813,2641052743,5831643906,281.89290184589146
2814,2641052743,8718325853,364.085906912062
2815,2641052743,5831643987,390.02463141802303
2816,2641052743,5837291384,431.9434091724822
2817,2641052850,5831643079,200.3628119535224
2818,2641052850,2641052854,83.40414266027008
2819,2641052850,2641052685,422.73510463129986
2820,2641052854,8156866686,1182.6963746750164
2821,2641052854,8156866686,804.9322203699965
2822,2641052854,2641052850,83.40414266027008
2823,2641063580,5870125276,134.72408744555563
2824,2641063580,2638851714,411.47034068451285
2825,2641063580,2641063601,990.7064661561566
2826,2641063601,5870125395,178.85029431480933
2827,2641063601,2638851783,236.53898411142356
2828,2641063601,2641063580,990.7064661561567
2829,2641065459,2628785046,1414.1658016994193
2830,2641065459,2641065472,291.58589192076215
2831,2641065459,8050260270,333.1763278269102
2832,2641065472,2641065495,662.2871255989
2833,2641065472,2641065459,291.5858919207622
2834,2641065472,8050467160,913.3256674344085
2835,2641065495,8612259034,362.8433928265277
2836,2641065495,11330759022,346.9386577264321
2837,2641065495,2641065472,662.2871255988999
2838,2641297059,2641297064,245.79148264540302
2839,2641297059,6763326458,36.58267505884361
2840,2641297059,6754359234,100.77615950929666
2841,2641297059,6754359247,310.34437108216633
2842,2641297064,2644392407,21.73252586014497
2843,2641297064,6763326014,26.403349134633757
2844,2641297064,2641297059,245.79148264540308
2845,2641297074,660585158,519.1517820968345
2846,2641297074,6763326125,250.96476308634067
2847,2641297074,660585180,1029.906972241681
2848,2641297091,2644392407,23.812567612492487
2849,2641297091,2641297101,471.4295164045894
2850,2641297091,6754359271,388.1525025975155
2851,2641297101,6754359255,269.4277768304669
2852,2641297101,7700073822,45.74078574278762
2853,2641297101,2641297091,471.4295164045894
2854,2641297115,11278766327,484.50523484677547
2855,2641297115,11278766317,213.21048257000822
2856,2641297115,11278766328,461.0312252198391
2857,2641297175,2641297211,500.82832085862697
2858,2641297175,11278766327,127.6288347972011
2859,2641297175,7895820688,616.7846152617805
2860,2641297211,7516694999,797.7739208437253
2861,2641297211,2641297175,500.828320858627
2862,2641297211,7895788776,804.2584511482023
2863,2641374477,5831387763,120.61490803354259
2864,2641374477,7644037068,304.2807661821873
2865,2641374477,5870378465,139.61576975770905
2866,2641374481,2641374483,289.1081143312987
2867,2641374481,5870377961,254.5093219598737
2868,2641374481,9589026933,92.90437543573077
2869,2641374481,5869864201,130.66747745733693
2870,2641374483,9589021631,58.379429304171765
2871,2641374483,2641374481,289.1081143312987
2872,2641374483,5869864353,140.40409902302613
2873,2641374510,5831324633,137.9076776527004
2874,2641374510,5831325242,116.07344659530582
2875,2641374510,5831324632,1949.8167121017061
2876,2641374519,5870330096,464.76118969462044
2877,2641374519,12484970634,1013.7441972200736
2878,2641374519,5831333046,768.8718234459598
2879,2641374519,5831325106,591.1497818199675
2880,2641374532,5870330189,196.28495789646976
2881,2641374532,5870329891,177.86988074195656
2882,2641374532,5870329468,571.3977048403995
2883,2641374537,8601374296,185.98388178042464
2884,2641374537,5870329770,96.94678902198947
2885,2641374537,5870329719,153.89589893846747
2886,2641374543,5870329836,531.9947349257819
2887,2641374543,5831325031,147.66699484162004
2888,2641374543,5870330275,314.5418469959605
2889,2641374550,5831324982,279.76190133098874
2890,2641374550,5831325020,85.73157154078774
2891,2641374550,5870329824,348.3794407092187
2892,2641374560,5883019656,244.87252674711374
2893,2641374560,5883020161,359.98370230596316
2894,2641374560,8903729082,471.7724446782877
2895,2641374569,5883018469,383.92063390956423
2896,2641374569,5883019507,91.48024654147639
2897,2641374569,5883018468,627.6413639992555
2898,2641374611,12484970637,78.90915347775456
2899,2641374611,5870329468,542.8099429020266
2900,2641374611,12484970634,238.3746830337054
2901,2641374634,5831325501,866.2320599670576
2902,2641374634,11299174569,402.9921475834268
2903,2641374634,3903467706,318.30265800668406
2904,2641558894,10758700532,379.32701929063415
2905,2641558894,5870187264,534.1990120640431
2906,2641558894,5831558097,185.17799810457979
2907,2641558921,2641558922,65.50387659274222
2908,2641558921,10758700541,1647.5414564807702
2909,2641558921,5870187059,223.11243731175844
2910,2641558922,2641558921,65.50387659274222
2911,2641558922,2641558978,125.3932447375415
2912,2641558922,2641558989,334.1915151559874
2913,2641558923,5871890400,152.55808657161975
2914,2641558923,6703914689,1012.928708342659
2915,2641558923,6703914602,210.64660760041465
2916,2641558956,5871889684,166.55628599792067
2917,2641558956,5871890252,545.4357415335563
2918,2641558956,7515082943,238.67830112891016
2919,2641558972,5870215004,73.32085599497663
2920,2641558972,2642326147,36.507532505189204
2921,2641558972,10759760390,239.38679766402674
2922,2641558978,5870186810,214.32666403853375
2923,2641558978,2641558922,125.39324473754148
2924,2641558978,5870186535,1046.8295427578416
2925,2641558978,5870187529,79.39118510612074
2926,2641558989,5870187660,29.272462470652304
2927,2641558989,2641558922,334.19151515598736
2928,2641558989,5870187059,316.1500893518016
2929,2641559009,5870181130,295.06748627457614
2930,2641559009,5870215071,623.8367824371027
2931,2641559009,8049573178,364.19033782734556
2932,2641559038,5870186778,250.21277589477916
2933,2641559038,5864873998,468.7125549838051
2934,2641559038,5870187155,121.35944979642997
2935,2641559056,7511148082,7.529267060651492
2936,2641559056,5870187060,298.2659209970125
2937,2641559056,5870187647,113.1845977317071
2938,2641559068,5870188659,55.45586635997393
2939,2641559068,5870186561,330.49872094547317
2940,2641559068,10757495045,245.60091050529294
2941,2641559098,2642550049,33.815057732715616
2942,2641559098,5870187800,299.0196197323941
2943,2641559098,5870338312,887.018456139736
2944,2641559117,5870340164,402.2087828589244
2945,2641559117,5870338312,164.17821061136993
2946,2641559117,2641559142,1262.8653929508016
2947,2641559142,5870339613,739.5191211394949
2948,2641559142,2641559117,1262.865392950802
2949,2641559142,2641559144,49.40954979475613
2950,2641559144,2641559142,49.40954979475613
2951,2641559144,5870000720,743.9127847566139
2952,2641559144,5869997773,1669.1227964831162
2953,2641559176,5870000720,600.3730560782257
2954,2641559176,5869999063,969.3301957428952
2955,2641559176,5870000877,221.27513249020961
2956,2641559176,5869998388,202.4533848864258
2957,2641559198,2641559217,978.3165211078557
2958,2641559198,5869999063,329.60987703681275
2959,2641559198,5870000163,899.8985808270754
2960,2641559217,5869998473,183.03692294974633
2961,2641559217,2641559198,978.3165211078555
2962,2641559217,5869998157,1112.7684669833206
2963,2641559224,5869998471,8.275225914896367
2964,2641559224,2641559234,582.728464886979
2965,2641559224,5869998473,148.89931687548787
2966,2641559234,7446722858,5.304787028428298
2967,2641559234,7516190537,143.28860386178505
2968,2641559234,2641559224,582.7284648869792
2969,2641559286,5870000407,12.07403948162444
2970,2641559286,5234350664,81.54891007934604
2971,2641559286,5869998199,1115.2020519077869
2972,2642193421,8156885495,461.30075314315707
2973,2642193421,5232491023,79.74355226292076
2974,2642193421,394634087,44.18621331177873
2975,2642193455,7856971662,342.2347309621074
2976,2642193455,2642193476,1107.5710823674826
2977,2642193455,11555339090,108.02902300531841
2978,2642193476,11555319023,155.17236715819195
2979,2642193476,11332649407,66.55924662942412
2980,2642193476,2642193455,1107.5710823674826
2981,2642193481,11555319035,96.04058661423382
2982,2642193481,9588010587,215.45116899670475
2983,2642193481,11555319009,365.2428839270487
2984,2642202116,5870372202,632.936826963973
2985,2642202116,910345765,422.47925259117676
2986,2642202116,8808084691,753.7990636142496
2987,2642202128,2642202132,414.4179377063831
2988,2642202128,5870372457,438.9187880518107
2989,2642202128,2642213733,724.493171742155
2990,2642202132,2642202145,1212.0919586384293
2991,2642202132,2642202128,414.41793770638304
2992,2642202132,8325484009,158.75023292789118
2993,2642202145,2642202132,1212.0919586384296
2994,2642202145,8156849475,86.81807182196658
2995,2642202145,2642202203,127.87362586866429
2996,2642202148,2642213733,757.1136194402133
2997,2642202148,1712266519,288.8340881558437
2998,2642202148,5831563548,84.56451960631848
2999,2642202152,5870080443,1020.9908955863802
3000,2642202152,5831563548,140.34361816562657
3001,2642202152,2642202154,223.7644038644673
3002,2642202154,5870080443,1078.784965687322
3003,2642202154,2642202152,223.7644038644673
3004,2642202154,7928677719,480.1586573324795
3005,2642202203,7514923185,1390.3020669469859
3006,2642202203,2645712201,559.0477077064078
3007,2642202203,2650094047,984.2165411315962
3008,2642202203,2642202145,127.8736258686643
3009,2642213733,2642202128,724.4931717421549
3010,2642213733,2642202148,757.1136194402136
3011,2642213733,5870372451,801.3944104248654
3012,2642326122,5831642917,391.5353908433383
3013,2642326122,7513865377,58.86475195376032
3014,2642326122,5831488389,737.1918827256998
3015,2642326147,5870258859,685.9604303030285
3016,2642326147,2641558972,36.507532505189204
3017,2642326147,5870186810,104.35269345258583
3018,2642326163,10758699757,259.50897769382533
3019,2642326163,5870187801,182.643978257101
3020,2642326163,5870188191,147.10131287251073
3021,2642326184,2642326192,305.36889362843203
3022,2642326184,10758699757,879.775443248682
3023,2642326184,5870187683,650.9885402854892
3024,2642326192,2642326208,166.90317486021019
3025,2642326192,5870186778,54.09737635917484
3026,2642326192,2642326184,305.36889362843203
3027,2642326208,5870215071,177.41025323668018
3028,2642326208,2642326192,166.90317486021019
3029,2642326208,5870187264,106.23884939788223
3030,2642549919,5869891740,587.5608577398019
3031,2642549955,5870339952,85.53950483294332
3032,2642549955,9589053016,437.09558022680693
3033,2642549955,8577616660,410.31554439330745
3034,2642549962,2642549965,202.13015368171142
3035,2642549962,5870340893,253.391773920541
3036,2642549962,5870339265,201.94022844110353
3037,2642549965,2642549962,202.13015368171142
3038,2642549965,5870340878,645.2759968278876
3039,2642549965,2642549966,107.32333797552602
3040,2642549966,5870340553,454.3287978230764
3041,2642549966,5870392313,131.87944375877638
3042,2642549966,2642549965,107.32333797552603
3043,2642550000,5870338102,363.616513509673
3044,2642550000,5870392149,47.25457753807274
3045,2642550000,5870339007,812.0811728584384
3046,2642550015,5870340225,132.46457848601352
3047,2642550015,2642550016,34.25069420091593
3048,2642550015,5870392149,711.8180367049436
3049,2642550016,5870338624,365.1598147893596
3050,2642550016,2642550020,512.23809628598
3051,2642550016,2642550015,34.25069420091593
3052,2642550020,5870339566,67.31265556153683
3053,2642550020,2642550016,512.23809628598
3054,2642550020,5870339778,77.9751762195806
3055,2642550023,5870339939,37.05059456227085
3056,2642550023,2642550024,54.767623329757484
3057,2642550023,5870339566,241.10938478999603
3058,2642550024,5870338490,160.6592969915609
3059,2642550024,2642550026,168.38601861718868
3060,2642550024,2642550023,54.76762332975747
3061,2642550026,5870338312,877.5864160116079
3062,2642550026,2642550029,78.6181879730644
3063,2642550026,2642550024,168.38601861718868
3064,2642550029,5870339029,545.1502615169733
3065,2642550029,5870392086,385.1273320631481
3066,2642550029,2642550026,78.6181879730644
3067,2642550038,5870340224,469.52908217008115
3068,2642550038,2642550049,690.291718837969
3069,2642550038,5870339548,52.36552946960707
3070,2642550049,2641559098,33.815057732715616
3071,2642550049,5870186777,71.46167269815199
3072,2642550049,2642550038,690.291718837969
3073,2642592661,5831554876,183.2923218374596
3074,2642592661,7919066571,518.6963057752765
3075,2642592661,12998545023,318.8154983668887
3076,2642592667,5882204621,160.72747554660938
3077,2642592667,5882204616,186.76268073443978
3078,2642592667,5831554876,237.98248672913047
3079,2642592689,2642615241,62.30850839325559
3080,2642592689,5882204252,449.1949391171361
3081,2642592689,5882203377,419.31244301684916
3082,2642592706,5882204308,63.446817461239455
3083,2642592706,2642614949,879.4187752769313
3084,2642592706,2642615241,962.3158085853416
3085,2642592714,9766544484,44.98502844360497
3086,2642592714,5882204290,262.25503484230165
3087,2642592714,5882204253,336.77463652059413
3088,2642592727,5826812635,1090.7965841629414
3089,2642592727,5882202246,411.7148880209847
3090,2642592727,2642614879,651.2224260247295
3091,2642592749,5882203262,41.34603172867958
3092,2642592749,5882203409,121.01473610770967
3093,2642592749,5882203869,702.2873515757682
3094,2642592755,5882203080,180.80382576281838
3095,2642592755,2642592757,114.47695071802525
3096,2642592755,2650129902,112.64303445632396
3097,2642592757,2642592805,1589.014877350782
3098,2642592757,5870080581,206.8706045170884
3099,2642592757,2642592755,114.47695071802525
3100,2642592805,2642592807,131.46058355883184
3101,2642592805,2642592757,1589.014877350782
3102,2642592805,5882204956,839.9296378626528
3103,2642592807,5882203291,821.6225159618128
3104,2642592807,2642592805,131.46058355883184
3105,2642592807,5882204039,449.5532441720874
3106,2642592825,2642592835,649.6803342461366
3107,2642592825,5882203291,602.7770188135529
3108,2642592825,8727361983,231.87355474502755
3109,2642592835,2642592825,649.6803342461366
3110,2642592835,5882203609,294.62589254705347
3111,2642592835,5882204418,399.62222791501347
3112,2642614804,5882204373,255.81492978623587
3113,2642614804,5882204039,1594.519459956739
3114,2642614804,5882204403,741.6241148864204
3115,2642614836,2642614854,386.5585670260103
3116,2642614836,5882204373,438.18624410836867
3117,2642614836,5882204370,636.631097561822
3118,2642614854,2642614871,417.3401740410697
3119,2642614854,2642614836,386.5585670260103
3120,2642614854,5882202256,141.54800740677646
3121,2642614871,2642614879,337.0238762002298
3122,2642614871,2642614854,417.34017404106964
3123,2642614871,5882203513,243.22635006107
3124,2642614879,2642592727,651.2224260247294
3125,2642614879,2642614871,337.0238762002298
3126,2642614879,5882204038,355.96867094375136
3127,2642614896,5882203997,650.4883021823068
3128,2642614896,910345839,274.1146023188791
3129,2642614896,5882203609,184.93174528718174
3130,2642614949,2642614951,73.85246659962354
3131,2642614949,2642592706,879.4187752769316
3132,2642614949,5882203227,105.85207305309291
3133,2642614951,2642614953,101.14030009163965
3134,2642614951,2642614949,73.85246659962354
3135,2642614951,5882203200,133.31787554651393
3136,2642614953,2642614951,101.14030009163965
3137,2642614953,5882203290,325.0666935604223
3138,2642614953,5882202266,792.9683899925535
3139,2642614982,2642614995,419.6520474119343
3140,2642614982,5882203811,147.39975413813607
3141,2642614982,5882202993,279.37004639377295
3142,2642614995,5882203563,141.95148277543043
3143,2642614995,2642614982,419.6520474119343
3144,2642614995,12067431742,87.94552375582725
3145,2642615019,5870247008,286.858769327132
3146,2642615019,12067431707,80.71396175666416
3147,2642615019,12067431723,53.829016597746595
3148,2642615103,5870061893,46.95081263619932
3149,2642615103,2642615104,100.9917745977434
3150,2642615103,2831440139,710.8648475118822
3151,2642615104,2642615103,100.9917745977434
3152,2642615104,5870061893,109.63411820532043
3153,2642615104,2642615106,83.12089733812937
3154,2642615106,12067431818,408.29726126150865
3155,2642615106,2642615104,83.12089733812937
3156,2642615106,2642615113,552.104852903538
3157,2642615113,12067431799,60.51786952448567
3158,2642615113,2642615120,161.89625518637837
3159,2642615113,2642615106,552.104852903538
3160,2642615120,12069059625,227.9693611732809
3161,2642615120,5870063336,304.3612063494385
3162,2642615120,2642615113,161.89625518637837
3163,2642615148,12067431749,40.56589657546971
3164,2642615148,5870063332,100.9644842481041
3165,2642615148,5870062951,98.18979551061364
3166,2642615154,2642615156,93.67849014713896
3167,2642615154,5870063332,3.286316954221633
3168,2642615154,5870059677,147.42328372856946
3169,2642615156,5870062898,39.52351256379208
3170,2642615156,2642615154,93.67849014713896
3171,2642615156,12067431719,195.72549403698412
3172,2642615174,5882203485,671.8511772610358
3173,2642615174,2642615183,361.8080398308358
3174,2642615174,12067431707,549.047891999082
3175,2642615183,12067421566,364.6916201057211
3176,2642615183,2642615186,93.68540771392915
3177,2642615183,2642615174,361.8080398308358
3178,2642615186,5882202264,100.72660572220788
3179,2642615186,2642615204,228.95281661492322
3180,2642615186,2642615183,93.68540771392914
3181,2642615204,5882204117,478.17081757882494
3182,2642615204,5882203212,611.5946826102602
3183,2642615204,2642615186,228.95281661492322
3184,2642615241,2642592689,62.30850839325559
3185,2642615241,2642592706,962.3158085853418
3186,2642615241,5882204161,446.5106930288328
3187,2642660015,12069221497,97.24127722219961
3188,2642660015,8023041748,146.47929539160768
3189,2642660015,12069221486,66.36430269604597
3190,2642660043,2642660049,312.851431616268
3191,2642660043,12069221546,149.28887060340315
3192,2642660043,12069221551,212.1065247893869
3193,2642660049,2642660055,349.7600804313667
3194,2642660049,2642660043,312.851431616268
3195,2642660049,12069221562,266.50417151025863
3196,2642660055,2000176453,185.78763060209218
3197,2642660055,7518811796,631.7526186365582
3198,2642660055,2642660049,349.76008043136676
3199,2642660056,2638851749,89.64087871169303
3200,2642660056,2638851762,476.7105517839451
3201,2642660056,5921587287,587.6288865271466
3202,2642694312,2642694318,259.8393204970784
3203,2642694312,5870063168,465.3143640964035
3204,2642694312,5870063572,658.5348596491159
3205,2642694318,5870063693,315.128223977918
3206,2642694318,2642694312,259.8393204970784
3207,2642694318,5870063370,622.7986991163164
3208,2642694327,5870063693,30.25232132004082
3209,2642694327,12067431750,58.2453634726139
3210,2642694327,2642694332,239.43538751482103
3211,2642694327,12067431752,43.00655129861619
3212,2642694332,12067431749,75.94818742924797
3213,2642694332,12067431755,40.64834618817792
3214,2642694332,2642694327,239.43538751482103
3215,2642694333,2642694338,322.5456405703644
3216,2642694333,5882203203,140.2261823710019
3217,2642694333,910346224,1274.553044579996
3218,2642694338,2642694348,484.2823482007158
3219,2642694338,2642694333,322.5456405703644
3220,2642694338,5882203051,631.4700067682501
3221,2642694348,2642694359,599.6132888635844
3222,2642694348,2642694338,484.2823482007158
3223,2642694348,5882203051,1130.0598741855088
3224,2642694359,2642694348,599.6132888635844
3225,2642741211,5864869953,120.03708115416461
3226,2642741211,2644127617,119.57475175205232
3227,2642741211,5498311375,121.76002276073376
3228,2642741223,5870187258,441.2713303049479
3229,2642741223,5870187800,746.8576995587945
