u,v,key,source,target,length
12069154238,12069154242,0,12069154238,12069154242,132.03548314122105
12069154238,12069154236,0,12069154238,12069154236,89.25395321096455
12069154238,12069154244,0,12069154238,12069154244,71.904181378019
12069154242,12069154238,0,12069154242,12069154238,132.03548314122108
12069154244,12069154238,0,12069154244,12069154238,71.904181378019
12069154253,12069154256,0,12069154253,12069154256,83.98187828575433
12069154253,12069154236,0,12069154253,12069154236,350.64821313835597
12069154253,12069154257,0,12069154253,12069154257,118.75400447241671
12069154256,3907783813,0,12069154256,3907783813,465.64036528299147
12069154256,8090691235,0,12069154256,8090691235,735.6409684837727
12069154256,12069154253,0,12069154256,12069154253,83.98187828575433
12069154257,12069154253,0,12069154257,12069154253,118.75400447241671
12069154260,12069154185,0,12069154260,12069154185,868.2771795786049
12069154260,8090691235,0,12069154260,8090691235,113.50064270062343
12069154260,12069154266,0,12069154260,12069154266,238.0213788966101
12069154266,12069154260,0,12069154266,12069154260,238.0213788966101
12069154272,5839779964,0,12069154272,5839779964,251.18986336232678
12069154308,2487151812,0,12069154308,2487151812,132.404617353358
12069154308,5839779965,0,12069154308,5839779965,1217.5015117460857
12069154308,12069154320,0,12069154308,12069154320,291.47743424294794
12069154320,12069154321,0,12069154320,12069154321,38.280102065310814
12069154320,12069154308,0,12069154320,12069154308,291.47743424294794
12069154320,12069154322,0,12069154320,12069154322,62.304246166327744
12069154321,12069154320,0,12069154321,12069154320,38.280102065310814
12069154322,12069154320,0,12069154322,12069154320,62.304246166327744
12069154324,5839779965,0,12069154324,5839779965,444.8859906477028
12069154629,12069154633,0,12069154629,12069154633,150.7434001015315
12069154633,12069154635,0,12069154633,12069154635,46.62155018990423
12069154633,12069154629,0,12069154633,12069154629,150.7434001015315
12069154633,12069154636,0,12069154633,12069154636,374.7187892349237
12069154635,7861941315,0,12069154635,7861941315,505.3233775926626
12069154635,5839779948,0,12069154635,5839779948,118.16088793607716
12069154635,12069154633,0,12069154635,12069154633,46.62155018990423
12069154636,12069154633,0,12069154636,12069154633,374.7187892349237
12069175902,12069175909,0,12069175902,12069175909,280.4656446542398
12069175902,5870367173,0,12069175902,5870367173,449.3323184805732
12069175902,12069175916,0,12069175902,12069175916,410.12817116082897
12069175909,12069175902,0,12069175909,12069175902,280.4656446542398
12069175916,12069175902,0,12069175916,12069175902,410.12817116082897
12069175921,5870268588,0,12069175921,5870268588,90.95276928284186
12069175921,5870270470,0,12069175921,5870270470,209.87905402976247
12069175921,5870268791,0,12069175921,5870268791,153.6209149750789
12069175922,12069175923,0,12069175922,12069175923,18.811472419012244
12069175922,5870268614,0,12069175922,5870268614,265.5102599276531
12069175922,5870268595,0,12069175922,5870268595,208.06548513443917
12069175923,12069175922,0,12069175923,12069175922,18.811472419012244
12069175923,12069175934,0,12069175923,12069175934,424.8507097329162
12069175923,12069175933,0,12069175923,12069175933,269.21724056560544
12069175933,12069175923,0,12069175933,12069175923,269.2172405656054
12069175934,12069175923,0,12069175934,12069175923,424.8507097329162
12069175934,5870269450,0,12069175934,5870269450,73.27117425706453
12069175934,12069175938,0,12069175934,12069175938,150.6546537025842
12069175938,12069175934,0,12069175938,12069175934,150.6546537025842
12069175941,5870269507,0,12069175941,5870269507,122.77107548379011
12069175945,12069175949,0,12069175945,12069175949,181.36972602129714
12069175945,5870269477,0,12069175945,5870269477,270.9926106930686
12069175945,12069175953,0,12069175945,12069175953,262.38714865384577
12069175949,12069175945,0,12069175949,12069175945,181.36972602129714
12069175953,12069175945,0,12069175953,12069175945,262.38714865384577
12069175954,5870267948,0,12069175954,5870267948,53.007020012096746
12069175954,12069175964,0,12069175954,12069175964,86.46935168689753
12069175954,12069175956,0,12069175954,12069175956,92.60667324901337
12069175956,12069175958,0,12069175956,12069175958,51.75135498466064
12069175956,12069175954,0,12069175956,12069175954,92.60667324901337
12069175956,12069175963,0,12069175956,12069175963,83.16055056765364
12069175958,12069175961,0,12069175958,12069175961,52.25611884313641
12069175958,5870270594,0,12069175958,5870270594,250.21350099082616
12069175958,12069175956,0,12069175958,12069175956,51.75135498466064
12069175961,12069175958,0,12069175961,12069175958,52.25611884313641
12069175963,12069175956,0,12069175963,12069175956,83.16055056765364
12069175964,12069175954,0,12069175964,12069175954,86.46935168689753
12069175965,5870367112,0,12069175965,5870367112,251.68480719534307
12069175965,5870267948,0,12069175965,5870267948,84.60240647786155
12069175965,12069175967,0,12069175965,12069175967,62.76194359176233
12069175967,12069175965,0,12069175967,12069175965,62.76194359176233
12069175969,5870367112,0,12069175969,5870367112,94.44198204160429
12069175977,5870367112,0,12069175977,5870367112,234.50884488271961
12069175981,7128085995,0,12069175981,7128085995,150.51238129636647
12069175988,7128085995,0,12069175988,7128085995,234.28761889838304
12069175993,12069175997,0,12069175993,12069175997,91.01931148021839
12069175994,12069175997,0,12069175994,12069175997,49.749702814664076
12069175994,5870269520,0,12069175994,5870269520,76.18268160287799
12069175994,12069175996,0,12069175994,12069175996,80.19337056313526
12069175996,12069175994,0,12069175996,12069175994,80.19337056313526
12069175997,12069175998,0,12069175997,12069175998,59.79280431458631
12069175997,12069175993,0,12069175997,12069175993,91.01931148021838
12069175997,12069175994,0,12069175997,12069175994,49.749702814664076
12069175998,12069175997,0,12069175998,12069175997,59.79280431458631
12069175999,5870269520,0,12069175999,5870269520,217.92896451925787
12069175999,5870270594,0,12069175999,5870270594,610.8851656051853
12069175999,12069176004,0,12069175999,12069176004,179.73726291981276
12069176004,12069175999,0,12069176004,12069175999,179.7372629198128
12069176054,12069176056,0,12069176054,12069176056,44.75801079796355
12069176054,7459517265,0,12069176054,7459517265,387.20377923271104
12069176054,12069176059,0,12069176054,12069176059,236.22896029282322
12069176056,12069176054,0,12069176056,12069176054,44.75801079796355
12069176059,12069176054,0,12069176059,12069176054,236.2289602928232
12069176065,7466100408,0,12069176065,7466100408,118.91502253366917
12069176066,7463034302,0,12069176066,7463034302,629.2830492503226
12069176866,5870601056,0,12069176866,5870601056,371.32619143753794
12069182385,12069182403,0,12069182385,12069182403,1001.0021117693234
12069182385,7462152592,0,12069182385,7462152592,168.49019515454225
12069182385,12069182440,0,12069182385,12069182440,115.0241260390195
12069182403,12069182385,0,12069182403,12069182385,1001.0021117693229
12069182409,12069182412,0,12069182409,12069182412,120.79551074047103
12069182409,5598641185,0,12069182409,5598641185,121.6506521568333
12069182409,12069182414,0,12069182409,12069182414,80.42018005261588
12069182412,12069182409,0,12069182412,12069182409,120.79551074047103
12069182414,12069182409,0,12069182414,12069182409,80.42018005261588
12069182415,12069182422,0,12069182415,12069182422,100.14010130789103
12069182415,7515404518,0,12069182415,7515404518,530.4823796189597
12069182415,12069182421,0,12069182415,12069182421,367.13353829269533
12069182421,12069182415,0,12069182421,12069182415,367.1335382926954
12069182422,7515404505,0,12069182422,7515404505,544.6018276603224
12069182422,12069182415,0,12069182422,12069182415,100.14010130789103
12069182422,12069182424,0,12069182422,12069182424,137.80283005094407
12069182424,12069182422,0,12069182424,12069182422,137.80283005094407
12069182425,12069182426,0,12069182425,12069182426,43.04714265800489
12069182426,12069182425,0,12069182426,12069182425,43.04714265800489
12069182426,7515404505,0,12069182426,7515404505,73.7772940722365
12069182426,7462189704,0,12069182426,7462189704,479.5965276616098
12069182435,7515404514,0,12069182435,7515404514,383.8138022845069
12069182435,7515404505,0,12069182435,7515404505,55.89737712743678
12069182435,12069182438,0,12069182435,12069182438,88.06588929228072
12069182438,12069182435,0,12069182438,12069182435,88.06588929228072
12069182440,12069182385,0,12069182440,12069182385,115.0241260390195
12069182442,5598641115,0,12069182442,5598641115,94.8548217746734
12069182443,4720118855,0,12069182443,4720118855,731.8709017060057
12069182443,4720118878,0,12069182443,4720118878,221.53822292191853
12069182443,5598641786,0,12069182443,5598641786,743.238344528739
12069182455,8157629377,0,12069182455,8157629377,81.36062264152054
12069182469,8157629377,0,12069182469,8157629377,582.2469877484011
12069185434,12069185437,0,12069185434,12069185437,440.8375626005256
12069185434,5835725098,0,12069185434,5835725098,274.804651193183
12069185434,12069185436,0,12069185434,12069185436,95.50321117795275
12069185436,12069185434,0,12069185436,12069185434,95.50321117795275
12069185437,5835725062,0,12069185437,5835725062,212.03530270427774
12069185437,12069185434,0,12069185437,12069185434,440.83756260052564
12069185437,12069185441,0,12069185437,12069185441,199.49747770035685
12069185441,12069185437,0,12069185441,12069185437,199.49747770035688
12069185443,3903464542,0,12069185443,3903464542,68.92888195886353
12069185445,12069185447,0,12069185445,12069185447,51.48472253062059
12069185445,3903464542,0,12069185445,3903464542,170.1498361384601
12069185445,3903464550,0,12069185445,3903464550,206.75526982061456
12069185447,12069185445,0,12069185447,12069185445,51.48472253062059
12069188281,12069188282,0,12069188281,12069188282,50.391235085013975
12069188281,7466100398,0,12069188281,7466100398,124.08044647148486
12069188281,12069188286,0,12069188281,12069188286,133.8346674822286
12069188282,12069188281,0,12069188282,12069188281,50.391235085013975
12069188286,12069188281,0,12069188286,12069188281,133.8346674822286
12069188297,7459517230,0,12069188297,7459517230,510.0591611755366
12069188298,7459517224,0,12069188298,7459517224,311.98061087963777
12069188307,7459517224,0,12069188307,7459517224,217.97548250596182
12069188308,7459517222,0,12069188308,7459517222,112.15071722695873
12069188310,7462013221,0,12069188310,7462013221,140.23536868609443
12069188311,7463034292,0,12069188311,7463034292,1072.4249507366826
12069188311,7461990458,0,12069188311,7461990458,311.53316740472604
12069188311,12069188315,0,12069188311,12069188315,255.63514661073768
12069188315,12069188311,0,12069188315,12069188311,255.6351466107377
12069188320,7463034200,0,12069188320,7463034200,194.21781211920666
12069188322,7463031683,0,12069188322,7463031683,164.0400674418554
12069188324,5831551605,0,12069188324,5831551605,151.54020981849882
12069188325,7461990459,0,12069188325,7461990459,263.1747979654516
12069188325,7461990427,0,12069188325,7461990427,132.30959053438087
12069188325,12069188328,0,12069188325,12069188328,147.7419033099314
12069188328,12069188325,0,12069188328,12069188325,147.74190330993142
12069188330,7461990425,0,12069188330,7461990425,92.7802389216032
12069188331,7461990427,0,12069188331,7461990427,85.68408536373121
12069188341,5273634720,0,12069188341,5273634720,873.380305308088
12069188342,7461854658,0,12069188342,7461854658,174.55913511397546
12069188342,4720121247,0,12069188342,4720121247,165.65212126132855
12069188342,8807359009,0,12069188342,8807359009,920.1655449337044
12069188357,8821880019,0,12069188357,8821880019,392.4482521500498
12069188357,5835724893,0,12069188357,5835724893,314.3959206484835
12069188357,12069188361,0,12069188357,12069188361,225.15005067623787
12069188361,12069188357,0,12069188361,12069188357,225.15005067623787
12069188363,5835724866,0,12069188363,5835724866,119.634537882829
12069188373,8157634762,0,12069188373,8157634762,629.3530357787063
12069188374,604965339,0,12069188374,604965339,35.66018647522282
12069188374,12069188377,0,12069188374,12069188377,199.07972902260383
12069188374,7974879454,0,12069188374,7974879454,253.7802792517594
12069188377,12069188374,0,12069188377,12069188374,199.07972902260383
12069188378,5835805710,0,12069188378,5835805710,225.84630885461442
12069188378,12069188380,0,12069188378,12069188380,293.3031025689778
12069188378,604965339,0,12069188378,604965339,170.42719434669235
12069188380,12069188384,0,12069188380,12069188384,44.57220552847894
12069188380,12069188383,0,12069188380,12069188383,264.6719581734582
12069188380,12069188378,0,12069188380,12069188378,293.3031025689778
12069188383,12069188380,0,12069188383,12069188380,264.6719581734582
12069188384,12069188380,0,12069188384,12069188380,44.57220552847894
12069188385,5835805710,0,12069188385,5835805710,71.50060139461836
12069188385,12069188387,0,12069188385,12069188387,257.1453493758779
12069188385,7526598467,0,12069188385,7526598467,637.8180422246794
12069188387,12069188388,0,12069188387,12069188388,28.023930928605225
12069188387,12069188385,0,12069188387,12069188385,257.1453493758779
12069188387,12069188391,0,12069188387,12069188391,94.52155225344976
12069188388,12069188387,0,12069188388,12069188387,28.023930928605225
12069188391,12069188387,0,12069188391,12069188387,94.52155225344976
12069188392,5835805710,0,12069188392,5835805710,151.08714881727403
12069188394,7457695666,0,12069188394,7457695666,180.55291517747492
12069188395,4720106469,0,12069188395,4720106469,123.00667729758838
12069188396,4720106470,0,12069188396,4720106470,53.343688835954886
12069188397,5835803549,0,12069188397,5835803549,272.809594611052
12069188397,5156778062,0,12069188397,5156778062,158.39212933887862
12069188397,12069188411,0,12069188397,12069188411,887.7383493892953
12069188411,12069188397,0,12069188411,12069188397,887.7383493892955
12069188414,12069188419,0,12069188414,12069188419,254.6618822407285
12069188414,5835724919,0,12069188414,5835724919,179.91108015720692
12069188414,12069188429,0,12069188414,12069188429,120.95105579252083
12069188419,12069188414,0,12069188419,12069188414,254.6618822407285
12069188420,12069188424,0,12069188420,12069188424,84.98659437497574
12069188420,5835724919,0,12069188420,5835724919,86.62882735136434
12069188420,12069188423,0,12069188420,12069188423,161.44099775550683
12069188423,12069188420,0,12069188423,12069188420,161.44099775550683
12069188424,12069188425,0,12069188424,12069188425,79.3181262621343
12069188424,5835724909,0,12069188424,5835724909,513.0997605227832
12069188424,12069188420,0,12069188424,12069188420,84.98659437497574
12069188425,12069188424,0,12069188425,12069188424,79.3181262621343
12069188429,12069188414,0,12069188429,12069188414,120.95105579252083
12069188434,5835724922,0,12069188434,5835724922,212.47035330935728
12069188435,5835883025,0,12069188435,5835883025,137.4868724350417
12069188436,5835883025,0,12069188436,5835883025,155.96142067479533
12069188436,12069188437,0,12069188436,12069188437,92.06602923740529
12069188436,12069188438,0,12069188436,12069188438,54.496948944553914
12069188437,12069188436,0,12069188437,12069188436,92.06602923740529
12069188438,12069188436,0,12069188438,12069188436,54.496948944553914
12069188439,5835725105,0,12069188439,5835725105,188.7121905381907
12069188439,11553120313,0,12069188439,11553120313,712.9008803332736
12069188439,5835725009,0,12069188439,5835725009,244.10372728079113
12069188443,12069188449,0,12069188443,12069188449,214.77980576376538
12069188449,5831387689,0,12069188449,5831387689,190.80956733167847
12069188449,5870329874,0,12069188449,5870329874,876.1546525959068
12069188449,12069188443,0,12069188449,12069188443,214.77980576376535
12069221369,5831388305,0,12069221369,5831388305,74.04323205501072
12069221369,3903464503,0,12069221369,3903464503,485.4523907888829
12069221369,12069221374,0,12069221369,12069221374,211.40461404328795
12069221374,12069221369,0,12069221374,12069221369,211.40461404328795
12069221378,3903464503,0,12069221378,3903464503,218.6120829227003
12069221385,3903464502,0,12069221385,3903464502,468.16753755936327
12069221389,5831386863,0,12069221389,5831386863,1064.5069205455798
12069221390,12069221391,0,12069221390,12069221391,62.37798506383473
12069221390,7644037064,0,12069221390,7644037064,95.6419228386164
12069221390,12069221397,0,12069221390,12069221397,401.985247442086
12069221391,12069221390,0,12069221391,12069221390,62.37798506383473
12069221397,12069221390,0,12069221397,12069221390,401.985247442086
12069221404,5869864603,0,12069221404,5869864603,299.6805145675232
12069221405,5831387772,0,12069221405,5831387772,133.1558580426521
12069221406,12069221407,0,12069221406,12069221407,61.92876520484072
12069221406,5870378497,0,12069221406,5870378497,83.95398113566523
12069221406,5831387772,0,12069221406,5831387772,51.57564357545522
12069221407,12069221406,0,12069221407,12069221406,61.92876520484072
12069221408,5831388205,0,12069221408,5831388205,115.33895665363428
12069221409,5831388205,0,12069221409,5831388205,63.36640875771996
12069221410,12069221411,0,12069221410,12069221411,128.60463801303624
12069221410,5831388197,0,12069221410,5831388197,44.01712891649339
12069221410,5870378203,0,12069221410,5870378203,61.34532023023507
12069221411,12069221410,0,12069221411,12069221410,128.60463801303624
12069221422,7704696924,0,12069221422,7704696924,88.72738483816251
12069221422,5831250923,0,12069221422,5831250923,132.49657455795727
12069221422,12069221425,0,12069221422,12069221425,115.17385289753398
12069221425,12069221422,0,12069221425,12069221422,115.17385289753398
12069221426,5831250923,0,12069221426,5831250923,135.43493816407567
12069221431,5831250944,0,12069221431,5831250944,194.07186406191707
12069221434,5870272390,0,12069221434,5870272390,188.71471814363974
12069221435,12069221436,0,12069221435,12069221436,48.79410609075037
12069221435,5831285958,0,12069221435,5831285958,85.10725420289357
12069221435,5831285965,0,12069221435,5831285965,172.06356957980395
12069221436,12069221435,0,12069221436,12069221435,48.79410609075037
12069221439,5831285956,0,12069221439,5831285956,130.76880340676217
12069221440,5831285958,0,12069221440,5831285958,105.92937697300347
12069221442,5870325786,0,12069221442,5870325786,29.797121679535923
12069221442,12069221450,0,12069221442,12069221450,208.71239528318353
12069221442,12069221452,0,12069221442,12069221452,71.69204524823694
12069221450,12069221442,0,12069221450,12069221442,208.71239528318353
12069221452,12069221442,0,12069221452,12069221442,71.69204524823694
12069221453,2000159708,0,12069221453,2000159708,490.9601456097468
12069221453,394655865,0,12069221453,394655865,782.7867227738066
12069221453,12069221456,0,12069221453,12069221456,195.39819231828923
12069221456,12069221453,0,12069221456,12069221453,195.39819231828923
12069221457,12069221458,0,12069221457,12069221458,39.28717790052535
12069221458,12069221457,0,12069221458,12069221457,39.28717790052535
12069221458,7518811798,0,12069221458,7518811798,60.129052150114774
12069221458,12069221461,0,12069221458,12069221461,131.3162482776293
12069221461,12069221458,0,12069221461,12069221458,131.31624827762928
12069221474,12069221482,0,12069221474,12069221482,48.96712283197188
12069221482,12069221474,0,12069221482,12069221474,48.96712283197188
12069221482,7518811813,0,12069221482,7518811813,394.5132407333456
12069221482,2000176488,0,12069221482,2000176488,229.63910914592765
12069221483,2000176488,0,12069221483,2000176488,53.65218140418205
12069221483,7572675128,0,12069221483,7572675128,72.59572473196262
12069221483,12069221485,0,12069221483,12069221485,131.2633354545531
12069221485,12069221483,0,12069221485,12069221483,131.2633354545531
12069221486,7813195374,0,12069221486,7813195374,271.0452722784055
12069221486,2642660015,0,12069221486,2642660015,66.36430269604597
12069221486,7813195355,0,12069221486,7813195355,218.9922822619858
12069221494,12069221496,0,12069221494,12069221496,89.04462388465086
12069221496,12069221499,0,12069221496,12069221499,354.97323055844436
12069221496,12069221497,0,12069221496,12069221497,103.31650511617997
12069221496,12069221494,0,12069221496,12069221494,89.04462388465086
12069221497,12069221498,0,12069221497,12069221498,53.401245881384014
12069221497,12069221496,0,12069221497,12069221496,103.31650511617997
12069221497,2642660015,0,12069221497,2642660015,97.24127722219961
12069221498,12069221497,0,12069221498,12069221497,53.401245881384014
12069221499,12069221508,0,12069221499,12069221508,78.96915146219682
12069221499,12069221496,0,12069221499,12069221496,354.9732305584443
12069221499,12069221502,0,12069221499,12069221502,173.39913898768756
12069221502,12069221499,0,12069221502,12069221499,173.39913898768756
12069221508,12069221514,0,12069221508,12069221514,133.7968283437313
12069221508,12069221499,0,12069221508,12069221499,78.9691514621968
12069221508,12069221510,0,12069221508,12069221510,111.97781604113109
12069221510,12069221523,0,12069221510,12069221523,44.2926830214914
12069221510,12069221513,0,12069221510,12069221513,105.22626763251452
12069221510,12069221508,0,12069221510,12069221508,111.97781604113109
12069221513,12069221510,0,12069221513,12069221510,105.2262676325145
12069221514,12069221515,0,12069221514,12069221515,91.0900076093897
12069221514,12069221524,0,12069221514,12069221524,60.4155364844906
12069221514,12069221508,0,12069221514,12069221508,133.79682834373128
12069221515,12069221514,0,12069221515,12069221514,91.0900076093897
12069221515,12069221520,0,12069221515,12069221520,112.0017055101808
12069221515,12069221522,0,12069221515,12069221522,69.60960214671148
12069221520,12069221515,0,12069221520,12069221515,112.00170551018081
12069221522,12069221515,0,12069221522,12069221515,69.60960214671148
12069221523,12069221510,0,12069221523,12069221510,44.2926830214914
12069221524,12069221525,0,12069221524,12069221525,159.38815054878683
12069221524,12069221546,0,12069221524,12069221546,143.86615104555227
12069221524,12069221514,0,12069221524,12069221514,60.4155364844906
12069221525,12069221524,0,12069221525,12069221524,159.38815054878683
12069221525,12069221549,0,12069221525,12069221549,107.91612040890367
12069221525,12069221543,0,12069221525,12069221543,327.55306476915496
12069221543,12069221545,0,12069221543,12069221545,44.85521375000401
12069221543,12069221525,0,12069221543,12069221525,327.55306476915496
12069221543,12069221551,0,12069221543,12069221551,139.66901677130056
12069221545,12069221543,0,12069221545,12069221543,44.85521375000401
12069221546,2642660043,0,12069221546,2642660043,149.28887060340315
12069221546,12069221524,0,12069221546,12069221524,143.86615104555227
12069221546,12069221548,0,12069221546,12069221548,161.58336537726305
12069221548,12069221546,0,12069221548,12069221546,161.58336537726305
12069221549,12069221525,0,12069221549,12069221525,107.91612040890367
12069221551,12069221552,0,12069221551,12069221552,25.33315259874908
12069221551,12069221543,0,12069221551,12069221543,139.66901677130056
12069221551,2642660043,0,12069221551,2642660043,212.10652478938692
12069221552,12069221551,0,12069221552,12069221551,25.33315259874908
12069221562,2642660049,0,12069221562,2642660049,266.50417151025863
12069221564,2000176453,0,12069221564,2000176453,144.4282432112646
12069221565,2000159641,0,12069221565,2000159641,112.60388276989892
12069221565,2000176501,0,12069221565,2000176501,373.5732257429273
12069221565,12069221567,0,12069221565,12069221567,138.0752098364568
12069221567,12069221565,0,12069221567,12069221565,138.0752098364568
12069221568,2000176501,0,12069221568,2000176501,75.14661064234232
12069221569,2000176469,0,12069221569,2000176469,809.3475127416477
12069221569,7821839513,0,12069221569,7821839513,238.42771065951715
12069221569,12069221574,0,12069221569,12069221574,196.17000348333625
12069221574,12069221569,0,12069221574,12069221569,196.17000348333625
12069221575,2592201869,0,12069221575,2592201869,127.02784815291811
12069221575,12069221577,0,12069221575,12069221577,36.7142266399901
12069221575,12069221601,0,12069221575,12069221601,33.80087115338311
12069221577,12069221578,0,12069221577,12069221578,26.63200696198731
12069221577,12069221575,0,12069221577,12069221575,36.7142266399901
12069221577,12069221618,0,12069221577,12069221618,110.02248205190514
12069221578,12069221577,0,12069221578,12069221577,26.63200696198731
12069221578,12069221601,0,12069221578,12069221601,24.328144151460222
12069221578,12069221580,0,12069221578,12069221580,39.64764313795393
12069221580,12069221584,0,12069221580,12069221584,163.43707281320187
12069221580,12069221578,0,12069221580,12069221578,39.64764313795393
12069221580,12069221601,0,12069221580,12069221601,158.06216263247944
12069221584,12069221587,0,12069221584,12069221587,85.85798669321927
12069221584,12069221580,0,12069221584,12069221580,163.43707281320187
12069221584,12069221593,0,12069221584,12069221593,326.8522195817696
12069221587,12069221584,0,12069221587,12069221584,85.85798669321926
12069221593,2592202099,0,12069221593,2592202099,1627.320855078497
12069221593,2592201945,0,12069221593,2592201945,334.12072618760686
12069221593,12069221584,0,12069221593,12069221584,326.8522195817696
12069221601,12069221578,0,12069221601,12069221578,24.328144151460222
12069221601,12069221575,0,12069221601,12069221575,33.80087115338311
12069221601,2000116963,0,12069221601,2000116963,263.2815636161503
12069221601,12069221580,0,12069221601,12069221580,158.06216263247947
12069221618,12069221625,0,12069221618,12069221625,16.422700919676235
12069221618,12069221622,0,12069221618,12069221622,96.62586264951764
12069221618,12069221577,0,12069221618,12069221577,110.02248205190511
12069221622,2592201938,0,12069221622,2592201938,148.7389100658839
12069221622,2592201869,0,12069221622,2592201869,132.18228438773377
12069221622,12069221618,0,12069221622,12069221618,96.62586264951766
12069221625,12069221618,0,12069221625,12069221618,16.422700919676235
12069221625,12069221626,0,12069221625,12069221626,76.90150735368063
12069221625,2592201945,0,12069221625,2592201945,138.00735846878837
12069221626,12069221625,0,12069221626,12069221625,76.90150735368063
12069221627,2592202270,0,12069221627,2592202270,14.881304238594252
12069221627,8834987946,0,12069221627,8834987946,23.296724965266627
12069221627,12069221648,0,12069221627,12069221648,730.1901194532719
12069221648,12069221627,0,12069221648,12069221627,730.1901194532719
12069427038,7902144581,0,12069427038,7902144581,822.6350661551098
12069427038,9151251921,0,12069427038,9151251921,401.64690212977735
12069427038,5870322972,0,12069427038,5870322972,577.4336187909834
12069427045,9151251942,0,12069427045,9151251942,44.3080555760991
12069427045,12069427046,0,12069427045,12069427046,135.68152007588432
12069427045,4618495232,0,12069427045,4618495232,295.8475079962039
12069427046,12069427045,0,12069427046,12069427045,135.68152007588432
12069427047,12069427048,0,12069427047,12069427048,113.09421669138352
12069427047,5870349639,0,12069427047,5870349639,599.1354864190904
12069427047,5870322958,0,12069427047,5870322958,247.3476327263325
12069427048,12069427047,0,12069427048,12069427047,113.09421669138352
12069427052,5870349672,0,12069427052,5870349672,323.2713490437361
12069427056,12069427057,0,12069427056,12069427057,30.351471355607494
12069427056,5870322952,0,12069427056,5870322952,289.89936081765643
12069427056,12069427059,0,12069427056,12069427059,72.55741999242741
12069427057,12069427056,0,12069427057,12069427056,30.351471355607494
12069427059,12069427062,0,12069427059,12069427062,19.023176556490338
12069427059,12069427061,0,12069427059,12069427061,44.098360898547796
12069427059,12069427056,0,12069427059,12069427056,72.55741999242741
12069427061,12069427059,0,12069427061,12069427059,44.098360898547796
12069427062,12069427059,0,12069427062,12069427059,19.023176556490338
12069427063,5870232441,0,12069427063,5870232441,96.39631688299873
12069427063,8093676173,0,12069427063,8093676173,528.1634027086616
12069427063,12069427065,0,12069427063,12069427065,155.37024260643358
12069427065,12069427063,0,12069427065,12069427063,155.37024260643358
12069427066,5870232441,0,12069427066,5870232441,91.53659594324104
12069427067,5870231891,0,12069427067,5870231891,268.7353465345324
12069427067,5870231220,0,12069427067,5870231220,159.4588672566759
12069427067,12069431078,0,12069427067,12069431078,467.76989950737743
12069431078,12069431079,0,12069431078,12069431079,18.890586605990787
12069431078,12069427067,0,12069431078,12069427067,467.76989950737754
12069431078,12069431082,0,12069431078,12069431082,218.5203801826529
12069431079,12069431078,0,12069431079,12069431078,18.890586605990787
12069431082,12069431078,0,12069431082,12069431078,218.5203801826529
12069431083,5870231044,0,12069431083,5870231044,154.00776489395884
12069431083,5870231037,0,12069431083,5870231037,80.4800143808909
12069431083,12069431085,0,12069431083,12069431085,194.53464083299542
12069431085,12069431083,0,12069431085,12069431083,194.53464083299542
12069431086,5870231061,0,12069431086,5870231061,102.33010174114341
12069431087,12069431088,0,12069431087,12069431088,124.76858387735106
12069431087,5870231072,0,12069431087,5870231072,503.4552059748311
12069431087,5870231061,0,12069431087,5870231061,144.8650575918093
12069431088,12069431087,0,12069431088,12069431087,124.76858387735106
12069431089,12069431090,0,12069431089,12069431090,263.8188356973374
12069431089,5870321914,0,12069431089,5870321914,577.4990622310365
12069431089,5870322149,0,12069431089,5870322149,206.3433228339971
12069431090,12069431089,0,12069431090,12069431089,263.8188356973374
12069431094,5870321914,0,12069431094,5870321914,176.39573056133628
12069431103,5870322931,0,12069431103,5870322931,457.52315016084054
12069431103,5870321935,0,12069431103,5870321935,210.62558756522003
12069431103,5870321921,0,12069431103,5870321921,639.6472386712331
12069431104,5870322100,0,12069431104,5870322100,71.83089377924568
12069431104,5870322125,0,12069431104,5870322125,187.2209226665762
12069431104,12069431107,0,12069431104,12069431107,176.71605257124324
12069431107,12069431104,0,12069431107,12069431104,176.71605257124324
12069431108,12069431109,0,12069431108,12069431109,201.1527680477341
12069431108,5575528388,0,12069431108,5575528388,771.0856717662675
12069431108,5870282312,0,12069431108,5870282312,523.2703982148423
12069431109,12069431108,0,12069431109,12069431108,201.1527680477341
12069431110,5882865064,0,12069431110,5882865064,56.7946955270676
12069431110,5882865315,0,12069431110,5882865315,301.2066848019407
12069431110,5882864591,0,12069431110,5882864591,542.64161280773
12069431128,5882864591,0,12069431128,5882864591,215.25541384161943
12069431130,12069431131,0,12069431130,12069431131,46.488889592876795
12069431130,5882865315,0,12069431130,5882865315,79.88208081174332
12069431130,12069431136,0,12069431130,12069431136,212.69441079881994
12069431131,12069431130,0,12069431131,12069431130,46.488889592876795
12069431136,12069431130,0,12069431136,12069431130,212.69441079881997
12069431138,12069431139,0,12069431138,12069431139,93.55633923741271
12069431138,5882864591,0,12069431138,5882864591,256.55302703795536
12069431138,5882864308,0,12069431138,5882864308,1979.8830172219327
12069431139,12069431138,0,12069431139,12069431138,93.55633923741271
12069431140,5882864331,0,12069431140,5882864331,231.6930709202215
12069431140,5882863915,0,12069431140,5882863915,30.265718809503483
12069431140,12069431146,0,12069431140,12069431146,372.8463262239772
12069431146,12069431140,0,12069431146,12069431140,372.8463262239772
